,confirmed,country,date,lat,lon,province_state,deaths,recovered,active
12028,8,Holy See,2020-04-11,41.9029,12.4534,,0,2,6
12029,8,Holy See,2020-04-12,41.9029,12.4534,,0,2,6
12030,8,Holy See,2020-04-13,41.9029,12.4534,,0,2,6
12031,8,Holy See,2020-04-14,41.9029,12.4534,,0,2,6
12032,8,Holy See,2020-04-15,41.9029,12.4534,,0,2,6
12033,8,Holy See,2020-04-16,41.9029,12.4534,,0,2,6
12034,8,Holy See,2020-04-17,41.9029,12.4534,,0,2,6
12035,8,Holy See,2020-04-18,41.9029,12.4534,,0,2,6
12036,8,Holy See,2020-04-19,41.9029,12.4534,,0,2,6
12037,9,Holy See,2020-04-20,41.9029,12.4534,,0,2,7
12038,9,Holy See,2020-04-21,41.9029,12.4534,,0,2,7
12039,9,Holy See,2020-04-22,41.9029,12.4534,,0,2,7
12040,9,Holy See,2020-04-23,41.9029,12.4534,,0,2,7
12041,9,Holy See,2020-04-24,41.9029,12.4534,,0,2,7
12042,9,Holy See,2020-04-25,41.9029,12.4534,,0,2,7
12043,9,Holy See,2020-04-26,41.9029,12.4534,,0,2,7
12044,9,Holy See,2020-04-27,41.9029,12.4534,,0,2,7
12045,10,Holy See,2020-04-28,41.9029,12.4534,,0,2,8
12046,10,Holy See,2020-04-29,41.9029,12.4534,,0,2,8
12047,11,Holy See,2020-04-30,41.9029,12.4534,,0,2,9
12048,11,Holy See,2020-05-01,41.9029,12.4534,,0,2,9
12049,11,Holy See,2020-05-02,41.9029,12.4534,,0,2,9
12050,11,Holy See,2020-05-03,41.9029,12.4534,,0,2,9
12051,0,Honduras,2020-01-22,15.2,-86.2419,,0,0,0
12052,0,Honduras,2020-01-23,15.2,-86.2419,,0,0,0
12053,0,Honduras,2020-01-24,15.2,-86.2419,,0,0,0
12054,0,Honduras,2020-01-25,15.2,-86.2419,,0,0,0
12055,0,Honduras,2020-01-26,15.2,-86.2419,,0,0,0
12056,0,Honduras,2020-01-27,15.2,-86.2419,,0,0,0
12057,0,Honduras,2020-01-28,15.2,-86.2419,,0,0,0
12058,0,Honduras,2020-01-29,15.2,-86.2419,,0,0,0
12059,0,Honduras,2020-01-30,15.2,-86.2419,,0,0,0
12060,0,Honduras,2020-01-31,15.2,-86.2419,,0,0,0
12061,0,Honduras,2020-02-01,15.2,-86.2419,,0,0,0
12062,0,Honduras,2020-02-02,15.2,-86.2419,,0,0,0
12063,0,Honduras,2020-02-03,15.2,-86.2419,,0,0,0
12064,0,Honduras,2020-02-04,15.2,-86.2419,,0,0,0
12065,0,Honduras,2020-02-05,15.2,-86.2419,,0,0,0
12066,0,Honduras,2020-02-06,15.2,-86.2419,,0,0,0
12067,0,Honduras,2020-02-07,15.2,-86.2419,,0,0,0
12068,0,Honduras,2020-02-08,15.2,-86.2419,,0,0,0
12069,0,Honduras,2020-02-09,15.2,-86.2419,,0,0,0
12070,0,Honduras,2020-02-10,15.2,-86.2419,,0,0,0
12071,0,Honduras,2020-02-11,15.2,-86.2419,,0,0,0
12072,0,Honduras,2020-02-12,15.2,-86.2419,,0,0,0
12073,0,Honduras,2020-02-13,15.2,-86.2419,,0,0,0
12074,0,Honduras,2020-02-14,15.2,-86.2419,,0,0,0
12075,0,Honduras,2020-02-15,15.2,-86.2419,,0,0,0
12076,0,Honduras,2020-02-16,15.2,-86.2419,,0,0,0
12077,0,Honduras,2020-02-17,15.2,-86.2419,,0,0,0
12078,0,Honduras,2020-02-18,15.2,-86.2419,,0,0,0
12079,0,Honduras,2020-02-19,15.2,-86.2419,,0,0,0
12080,0,Honduras,2020-02-20,15.2,-86.2419,,0,0,0
12081,0,Honduras,2020-02-21,15.2,-86.2419,,0,0,0
12082,0,Honduras,2020-02-22,15.2,-86.2419,,0,0,0
12083,0,Honduras,2020-02-23,15.2,-86.2419,,0,0,0
12084,0,Honduras,2020-02-24,15.2,-86.2419,,0,0,0
12085,0,Honduras,2020-02-25,15.2,-86.2419,,0,0,0
12086,0,Honduras,2020-02-26,15.2,-86.2419,,0,0,0
12087,0,Honduras,2020-02-27,15.2,-86.2419,,0,0,0
12088,0,Honduras,2020-02-28,15.2,-86.2419,,0,0,0
12089,0,Honduras,2020-02-29,15.2,-86.2419,,0,0,0
12090,0,Honduras,2020-03-01,15.2,-86.2419,,0,0,0
12091,0,Honduras,2020-03-02,15.2,-86.2419,,0,0,0
12092,0,Honduras,2020-03-03,15.2,-86.2419,,0,0,0
12093,0,Honduras,2020-03-04,15.2,-86.2419,,0,0,0
12094,0,Honduras,2020-03-05,15.2,-86.2419,,0,0,0
12095,0,Honduras,2020-03-06,15.2,-86.2419,,0,0,0
12096,0,Honduras,2020-03-07,15.2,-86.2419,,0,0,0
12097,0,Honduras,2020-03-08,15.2,-86.2419,,0,0,0
12098,0,Honduras,2020-03-09,15.2,-86.2419,,0,0,0
12099,0,Honduras,2020-03-10,15.2,-86.2419,,0,0,0
12100,2,Honduras,2020-03-11,15.2,-86.2419,,0,0,2
12101,2,Honduras,2020-03-12,15.2,-86.2419,,0,0,2
12102,2,Honduras,2020-03-13,15.2,-86.2419,,0,0,2
12103,2,Honduras,2020-03-14,15.2,-86.2419,,0,0,2
12104,3,Honduras,2020-03-15,15.2,-86.2419,,0,0,3
12105,6,Honduras,2020-03-16,15.2,-86.2419,,0,0,6
12106,8,Honduras,2020-03-17,15.2,-86.2419,,0,0,8
12107,9,Honduras,2020-03-18,15.2,-86.2419,,0,0,9
12108,12,Honduras,2020-03-19,15.2,-86.2419,,0,0,12
12109,24,Honduras,2020-03-20,15.2,-86.2419,,0,0,24
12110,24,Honduras,2020-03-21,15.2,-86.2419,,0,0,24
12111,26,Honduras,2020-03-22,15.2,-86.2419,,0,0,26
12112,30,Honduras,2020-03-23,15.2,-86.2419,,0,0,30
12113,30,Honduras,2020-03-24,15.2,-86.2419,,0,0,30
12114,36,Honduras,2020-03-25,15.2,-86.2419,,0,0,36
12115,52,Honduras,2020-03-26,15.2,-86.2419,,1,0,51
12116,68,Honduras,2020-03-27,15.2,-86.2419,,1,0,67
12117,95,Honduras,2020-03-28,15.2,-86.2419,,1,3,91
12118,110,Honduras,2020-03-29,15.2,-86.2419,,3,3,104
12119,139,Honduras,2020-03-30,15.2,-86.2419,,7,3,129
12120,141,Honduras,2020-03-31,15.2,-86.2419,,7,3,131
12121,172,Honduras,2020-04-01,15.2,-86.2419,,10,3,159
12122,219,Honduras,2020-04-02,15.2,-86.2419,,14,3,202
12123,222,Honduras,2020-04-03,15.2,-86.2419,,15,3,204
12124,264,Honduras,2020-04-04,15.2,-86.2419,,15,3,246
12125,268,Honduras,2020-04-05,15.2,-86.2419,,22,6,240
12126,298,Honduras,2020-04-06,15.2,-86.2419,,22,6,270
12127,305,Honduras,2020-04-07,15.2,-86.2419,,22,6,277
12128,312,Honduras,2020-04-08,15.2,-86.2419,,22,6,284
12129,343,Honduras,2020-04-09,15.2,-86.2419,,23,6,314
12130,382,Honduras,2020-04-10,15.2,-86.2419,,23,7,352
12131,392,Honduras,2020-04-11,15.2,-86.2419,,24,7,361
12132,393,Honduras,2020-04-12,15.2,-86.2419,,25,7,361
12133,397,Honduras,2020-04-13,15.2,-86.2419,,25,7,365
12134,407,Honduras,2020-04-14,15.2,-86.2419,,26,7,374
12135,419,Honduras,2020-04-15,15.2,-86.2419,,31,9,379
12136,426,Honduras,2020-04-16,15.2,-86.2419,,35,9,382
12137,442,Honduras,2020-04-17,15.2,-86.2419,,41,10,391
12138,457,Honduras,2020-04-18,15.2,-86.2419,,46,10,401
12139,472,Honduras,2020-04-19,15.2,-86.2419,,46,15,411
12140,477,Honduras,2020-04-20,15.2,-86.2419,,46,25,406
12141,494,Honduras,2020-04-21,15.2,-86.2419,,46,29,419
12142,510,Honduras,2020-04-22,15.2,-86.2419,,46,30,434
12143,519,Honduras,2020-04-23,15.2,-86.2419,,47,31,441
12144,591,Honduras,2020-04-24,15.2,-86.2419,,55,58,478
12145,627,Honduras,2020-04-25,15.2,-86.2419,,59,65,503
12146,627,Honduras,2020-04-26,15.2,-86.2419,,59,65,503
12147,661,Honduras,2020-04-27,15.2,-86.2419,,61,79,521
12148,702,Honduras,2020-04-28,15.2,-86.2419,,64,79,559
12149,738,Honduras,2020-04-29,15.2,-86.2419,,66,73,599
12150,771,Honduras,2020-04-30,15.2,-86.2419,,71,79,621
12151,804,Honduras,2020-05-01,15.2,-86.2419,,75,112,617
12152,1010,Honduras,2020-05-02,15.2,-86.2419,,76,116,818
12153,1055,Honduras,2020-05-03,15.2,-86.2419,,82,118,855
12154,0,Hungary,2020-01-22,47.1625,19.5033,,0,0,0
12155,0,Hungary,2020-01-23,47.1625,19.5033,,0,0,0
12156,0,Hungary,2020-01-24,47.1625,19.5033,,0,0,0
12157,0,Hungary,2020-01-25,47.1625,19.5033,,0,0,0
12158,0,Hungary,2020-01-26,47.1625,19.5033,,0,0,0
12159,0,Hungary,2020-01-27,47.1625,19.5033,,0,0,0
12160,0,Hungary,2020-01-28,47.1625,19.5033,,0,0,0
12161,0,Hungary,2020-01-29,47.1625,19.5033,,0,0,0
12162,0,Hungary,2020-01-30,47.1625,19.5033,,0,0,0
12163,0,Hungary,2020-01-31,47.1625,19.5033,,0,0,0
12164,0,Hungary,2020-02-01,47.1625,19.5033,,0,0,0
12165,0,Hungary,2020-02-02,47.1625,19.5033,,0,0,0
12166,0,Hungary,2020-02-03,47.1625,19.5033,,0,0,0
12167,0,Hungary,2020-02-04,47.1625,19.5033,,0,0,0
12168,0,Hungary,2020-02-05,47.1625,19.5033,,0,0,0
12169,0,Hungary,2020-02-06,47.1625,19.5033,,0,0,0
12170,0,Hungary,2020-02-07,47.1625,19.5033,,0,0,0
12171,0,Hungary,2020-02-08,47.1625,19.5033,,0,0,0
12172,0,Hungary,2020-02-09,47.1625,19.5033,,0,0,0
12173,0,Hungary,2020-02-10,47.1625,19.5033,,0,0,0
12174,0,Hungary,2020-02-11,47.1625,19.5033,,0,0,0
12175,0,Hungary,2020-02-12,47.1625,19.5033,,0,0,0
12176,0,Hungary,2020-02-13,47.1625,19.5033,,0,0,0
12177,0,Hungary,2020-02-14,47.1625,19.5033,,0,0,0
12178,0,Hungary,2020-02-15,47.1625,19.5033,,0,0,0
12179,0,Hungary,2020-02-16,47.1625,19.5033,,0,0,0
12180,0,Hungary,2020-02-17,47.1625,19.5033,,0,0,0
12181,0,Hungary,2020-02-18,47.1625,19.5033,,0,0,0
12182,0,Hungary,2020-02-19,47.1625,19.5033,,0,0,0
12183,0,Hungary,2020-02-20,47.1625,19.5033,,0,0,0
12184,0,Hungary,2020-02-21,47.1625,19.5033,,0,0,0
12185,0,Hungary,2020-02-22,47.1625,19.5033,,0,0,0
12186,0,Hungary,2020-02-23,47.1625,19.5033,,0,0,0
12187,0,Hungary,2020-02-24,47.1625,19.5033,,0,0,0
12188,0,Hungary,2020-02-25,47.1625,19.5033,,0,0,0
12189,0,Hungary,2020-02-26,47.1625,19.5033,,0,0,0
12190,0,Hungary,2020-02-27,47.1625,19.5033,,0,0,0
12191,0,Hungary,2020-02-28,47.1625,19.5033,,0,0,0
12192,0,Hungary,2020-02-29,47.1625,19.5033,,0,0,0
12193,0,Hungary,2020-03-01,47.1625,19.5033,,0,0,0
12194,0,Hungary,2020-03-02,47.1625,19.5033,,0,0,0
12195,0,Hungary,2020-03-03,47.1625,19.5033,,0,0,0
12196,2,Hungary,2020-03-04,47.1625,19.5033,,0,0,2
12197,2,Hungary,2020-03-05,47.1625,19.5033,,0,0,2
12198,2,Hungary,2020-03-06,47.1625,19.5033,,0,0,2
12199,4,Hungary,2020-03-07,47.1625,19.5033,,0,0,4
12200,7,Hungary,2020-03-08,47.1625,19.5033,,0,0,7
12201,9,Hungary,2020-03-09,47.1625,19.5033,,0,0,9
12202,9,Hungary,2020-03-10,47.1625,19.5033,,0,0,9
12203,13,Hungary,2020-03-11,47.1625,19.5033,,0,0,13
12204,13,Hungary,2020-03-12,47.1625,19.5033,,0,0,13
12205,19,Hungary,2020-03-13,47.1625,19.5033,,0,0,19
12206,30,Hungary,2020-03-14,47.1625,19.5033,,0,1,29
12207,32,Hungary,2020-03-15,47.1625,19.5033,,1,1,30
12208,39,Hungary,2020-03-16,47.1625,19.5033,,1,1,37
12209,50,Hungary,2020-03-17,47.1625,19.5033,,1,2,47
12210,58,Hungary,2020-03-18,47.1625,19.5033,,1,2,55
12211,73,Hungary,2020-03-19,47.1625,19.5033,,1,2,70
12212,85,Hungary,2020-03-20,47.1625,19.5033,,3,2,80
12213,103,Hungary,2020-03-21,47.1625,19.5033,,4,7,92
12214,131,Hungary,2020-03-22,47.1625,19.5033,,6,16,109
12215,167,Hungary,2020-03-23,47.1625,19.5033,,7,16,144
12216,187,Hungary,2020-03-24,47.1625,19.5033,,9,21,157
12217,226,Hungary,2020-03-25,47.1625,19.5033,,10,21,195
12218,261,Hungary,2020-03-26,47.1625,19.5033,,10,28,223
12219,300,Hungary,2020-03-27,47.1625,19.5033,,10,34,256
12220,343,Hungary,2020-03-28,47.1625,19.5033,,11,34,298
12221,408,Hungary,2020-03-29,47.1625,19.5033,,13,34,361
12222,447,Hungary,2020-03-30,47.1625,19.5033,,15,34,398
12223,492,Hungary,2020-03-31,47.1625,19.5033,,16,37,439
12224,525,Hungary,2020-04-01,47.1625,19.5033,,20,40,465
12225,585,Hungary,2020-04-02,47.1625,19.5033,,21,42,522
12226,623,Hungary,2020-04-03,47.1625,19.5033,,26,43,554
12227,678,Hungary,2020-04-04,47.1625,19.5033,,32,58,588
12228,733,Hungary,2020-04-05,47.1625,19.5033,,34,66,633
12229,744,Hungary,2020-04-06,47.1625,19.5033,,38,67,639
12230,817,Hungary,2020-04-07,47.1625,19.5033,,47,71,699
12231,895,Hungary,2020-04-08,47.1625,19.5033,,58,94,743
12232,980,Hungary,2020-04-09,47.1625,19.5033,,66,96,818
12233,1190,Hungary,2020-04-10,47.1625,19.5033,,77,112,1001
12234,1310,Hungary,2020-04-11,47.1625,19.5033,,85,115,1110
12235,1410,Hungary,2020-04-12,47.1625,19.5033,,99,118,1193
12236,1458,Hungary,2020-04-13,47.1625,19.5033,,109,120,1229
12237,1512,Hungary,2020-04-14,47.1625,19.5033,,122,122,1268
12238,1579,Hungary,2020-04-15,47.1625,19.5033,,134,192,1253
12239,1652,Hungary,2020-04-16,47.1625,19.5033,,142,199,1311
12240,1763,Hungary,2020-04-17,47.1625,19.5033,,156,207,1400
12241,1834,Hungary,2020-04-18,47.1625,19.5033,,172,231,1431
12242,1916,Hungary,2020-04-19,47.1625,19.5033,,189,250,1477
12243,1984,Hungary,2020-04-20,47.1625,19.5033,,199,267,1518
12244,2098,Hungary,2020-04-21,47.1625,19.5033,,213,287,1598
12245,2168,Hungary,2020-04-22,47.1625,19.5033,,225,295,1648
12246,2284,Hungary,2020-04-23,47.1625,19.5033,,239,390,1655
12247,2443,Hungary,2020-04-24,47.1625,19.5033,,262,458,1723
12248,2443,Hungary,2020-04-25,47.1625,19.5033,,262,458,1723
12249,2500,Hungary,2020-04-26,47.1625,19.5033,,272,485,1743
12250,2583,Hungary,2020-04-27,47.1625,19.5033,,280,498,1805
12251,2649,Hungary,2020-04-28,47.1625,19.5033,,291,516,1842
12252,2727,Hungary,2020-04-29,47.1625,19.5033,,300,536,1891
12253,2775,Hungary,2020-04-30,47.1625,19.5033,,312,581,1882
12254,2863,Hungary,2020-05-01,47.1625,19.5033,,323,609,1931
12255,2942,Hungary,2020-05-02,47.1625,19.5033,,335,625,1982
12256,2998,Hungary,2020-05-03,47.1625,19.5033,,340,629,2029
12257,0,Iceland,2020-01-22,64.9631,-19.0208,,0,0,0
12258,0,Iceland,2020-01-23,64.9631,-19.0208,,0,0,0
12259,0,Iceland,2020-01-24,64.9631,-19.0208,,0,0,0
12260,0,Iceland,2020-01-25,64.9631,-19.0208,,0,0,0
12261,0,Iceland,2020-01-26,64.9631,-19.0208,,0,0,0
12262,0,Iceland,2020-01-27,64.9631,-19.0208,,0,0,0
12263,0,Iceland,2020-01-28,64.9631,-19.0208,,0,0,0
12264,0,Iceland,2020-01-29,64.9631,-19.0208,,0,0,0
12265,0,Iceland,2020-01-30,64.9631,-19.0208,,0,0,0
12266,0,Iceland,2020-01-31,64.9631,-19.0208,,0,0,0
12267,0,Iceland,2020-02-01,64.9631,-19.0208,,0,0,0
12268,0,Iceland,2020-02-02,64.9631,-19.0208,,0,0,0
12269,0,Iceland,2020-02-03,64.9631,-19.0208,,0,0,0
12270,0,Iceland,2020-02-04,64.9631,-19.0208,,0,0,0
12271,0,Iceland,2020-02-05,64.9631,-19.0208,,0,0,0
12272,0,Iceland,2020-02-06,64.9631,-19.0208,,0,0,0
12273,0,Iceland,2020-02-07,64.9631,-19.0208,,0,0,0
12274,0,Iceland,2020-02-08,64.9631,-19.0208,,0,0,0
12275,0,Iceland,2020-02-09,64.9631,-19.0208,,0,0,0
12276,0,Iceland,2020-02-10,64.9631,-19.0208,,0,0,0
12277,0,Iceland,2020-02-11,64.9631,-19.0208,,0,0,0
12278,0,Iceland,2020-02-12,64.9631,-19.0208,,0,0,0
12279,0,Iceland,2020-02-13,64.9631,-19.0208,,0,0,0
12280,0,Iceland,2020-02-14,64.9631,-19.0208,,0,0,0
12281,0,Iceland,2020-02-15,64.9631,-19.0208,,0,0,0
12282,0,Iceland,2020-02-16,64.9631,-19.0208,,0,0,0
12283,0,Iceland,2020-02-17,64.9631,-19.0208,,0,0,0
12284,0,Iceland,2020-02-18,64.9631,-19.0208,,0,0,0
12285,0,Iceland,2020-02-19,64.9631,-19.0208,,0,0,0
12286,0,Iceland,2020-02-20,64.9631,-19.0208,,0,0,0
12287,0,Iceland,2020-02-21,64.9631,-19.0208,,0,0,0
12288,0,Iceland,2020-02-22,64.9631,-19.0208,,0,0,0
12289,0,Iceland,2020-02-23,64.9631,-19.0208,,0,0,0
12290,0,Iceland,2020-02-24,64.9631,-19.0208,,0,0,0
12291,0,Iceland,2020-02-25,64.9631,-19.0208,,0,0,0
12292,0,Iceland,2020-02-26,64.9631,-19.0208,,0,0,0
12293,0,Iceland,2020-02-27,64.9631,-19.0208,,0,0,0
12294,1,Iceland,2020-02-28,64.9631,-19.0208,,0,0,1
12295,1,Iceland,2020-02-29,64.9631,-19.0208,,0,0,1
12296,3,Iceland,2020-03-01,64.9631,-19.0208,,0,0,3
12297,6,Iceland,2020-03-02,64.9631,-19.0208,,0,0,6
12298,11,Iceland,2020-03-03,64.9631,-19.0208,,0,0,11
12299,26,Iceland,2020-03-04,64.9631,-19.0208,,0,0,26
12300,34,Iceland,2020-03-05,64.9631,-19.0208,,0,0,34
12301,43,Iceland,2020-03-06,64.9631,-19.0208,,0,0,43
12302,50,Iceland,2020-03-07,64.9631,-19.0208,,0,0,50
12303,50,Iceland,2020-03-08,64.9631,-19.0208,,0,0,50
12304,58,Iceland,2020-03-09,64.9631,-19.0208,,0,0,58
12305,69,Iceland,2020-03-10,64.9631,-19.0208,,0,1,68
12306,85,Iceland,2020-03-11,64.9631,-19.0208,,0,1,84
12307,103,Iceland,2020-03-12,64.9631,-19.0208,,0,1,102
12308,134,Iceland,2020-03-13,64.9631,-19.0208,,0,1,133
12309,156,Iceland,2020-03-14,64.9631,-19.0208,,0,1,155
12310,171,Iceland,2020-03-15,64.9631,-19.0208,,5,8,158
12311,180,Iceland,2020-03-16,64.9631,-19.0208,,0,0,180
12312,220,Iceland,2020-03-17,64.9631,-19.0208,,1,0,219
12313,250,Iceland,2020-03-18,64.9631,-19.0208,,1,5,244
12314,330,Iceland,2020-03-19,64.9631,-19.0208,,1,5,324
12315,409,Iceland,2020-03-20,64.9631,-19.0208,,0,5,404
12316,473,Iceland,2020-03-21,64.9631,-19.0208,,1,22,450
12317,568,Iceland,2020-03-22,64.9631,-19.0208,,1,36,531
12318,588,Iceland,2020-03-23,64.9631,-19.0208,,1,36,551
12319,648,Iceland,2020-03-24,64.9631,-19.0208,,2,51,595
12320,737,Iceland,2020-03-25,64.9631,-19.0208,,2,56,679
12321,802,Iceland,2020-03-26,64.9631,-19.0208,,2,82,718
12322,890,Iceland,2020-03-27,64.9631,-19.0208,,2,97,791
12323,963,Iceland,2020-03-28,64.9631,-19.0208,,2,114,847
12324,1020,Iceland,2020-03-29,64.9631,-19.0208,,2,135,883
12325,1086,Iceland,2020-03-30,64.9631,-19.0208,,2,157,927
12326,1135,Iceland,2020-03-31,64.9631,-19.0208,,2,198,935
12327,1220,Iceland,2020-04-01,64.9631,-19.0208,,2,225,993
12328,1319,Iceland,2020-04-02,64.9631,-19.0208,,4,284,1031
12329,1364,Iceland,2020-04-03,64.9631,-19.0208,,4,309,1051
12330,1417,Iceland,2020-04-04,64.9631,-19.0208,,4,396,1017
12331,1486,Iceland,2020-04-05,64.9631,-19.0208,,4,428,1054
12332,1562,Iceland,2020-04-06,64.9631,-19.0208,,6,460,1096
12333,1586,Iceland,2020-04-07,64.9631,-19.0208,,6,559,1021
12334,1616,Iceland,2020-04-08,64.9631,-19.0208,,6,633,977
12335,1648,Iceland,2020-04-09,64.9631,-19.0208,,6,688,954
12336,1675,Iceland,2020-04-10,64.9631,-19.0208,,7,751,917
12337,1689,Iceland,2020-04-11,64.9631,-19.0208,,8,841,840
12338,1701,Iceland,2020-04-12,64.9631,-19.0208,,8,889,804
12339,1711,Iceland,2020-04-13,64.9631,-19.0208,,8,933,770
12340,1720,Iceland,2020-04-14,64.9631,-19.0208,,8,989,723
12341,1727,Iceland,2020-04-15,64.9631,-19.0208,,8,1077,642
12342,1739,Iceland,2020-04-16,64.9631,-19.0208,,8,1144,587
12343,1754,Iceland,2020-04-17,64.9631,-19.0208,,9,1224,521
12344,1760,Iceland,2020-04-18,64.9631,-19.0208,,9,1291,460
12345,1771,Iceland,2020-04-19,64.9631,-19.0208,,9,1291,471
12346,1773,Iceland,2020-04-20,64.9631,-19.0208,,10,1362,401
12347,1778,Iceland,2020-04-21,64.9631,-19.0208,,10,1417,351
12348,1785,Iceland,2020-04-22,64.9631,-19.0208,,10,1462,313
12349,1789,Iceland,2020-04-23,64.9631,-19.0208,,10,1509,270
12350,1789,Iceland,2020-04-24,64.9631,-19.0208,,10,1542,237
12351,1790,Iceland,2020-04-25,64.9631,-19.0208,,10,1570,210
12352,1792,Iceland,2020-04-26,64.9631,-19.0208,,10,1608,174
12353,1792,Iceland,2020-04-27,64.9631,-19.0208,,10,1624,158
12354,1795,Iceland,2020-04-28,64.9631,-19.0208,,10,1636,149
12355,1797,Iceland,2020-04-29,64.9631,-19.0208,,10,1656,131
12356,1797,Iceland,2020-04-30,64.9631,-19.0208,,10,1670,117
12357,1798,Iceland,2020-05-01,64.9631,-19.0208,,10,1689,99
12358,1798,Iceland,2020-05-02,64.9631,-19.0208,,10,1706,82
12359,1799,Iceland,2020-05-03,64.9631,-19.0208,,10,1717,72
12360,0,India,2020-01-22,21.0,78.0,,0,0,0
12361,0,India,2020-01-23,21.0,78.0,,0,0,0
12362,0,India,2020-01-24,21.0,78.0,,0,0,0
12363,0,India,2020-01-25,21.0,78.0,,0,0,0
12364,0,India,2020-01-26,21.0,78.0,,0,0,0
12365,0,India,2020-01-27,21.0,78.0,,0,0,0
12366,0,India,2020-01-28,21.0,78.0,,0,0,0
12367,0,India,2020-01-29,21.0,78.0,,0,0,0
12368,1,India,2020-01-30,21.0,78.0,,0,0,1
12369,1,India,2020-01-31,21.0,78.0,,0,0,1
12370,1,India,2020-02-01,21.0,78.0,,0,0,1
12371,2,India,2020-02-02,21.0,78.0,,0,0,2
12372,3,India,2020-02-03,21.0,78.0,,0,0,3
12373,3,India,2020-02-04,21.0,78.0,,0,0,3
12374,3,India,2020-02-05,21.0,78.0,,0,0,3
12375,3,India,2020-02-06,21.0,78.0,,0,0,3
12376,3,India,2020-02-07,21.0,78.0,,0,0,3
12377,3,India,2020-02-08,21.0,78.0,,0,0,3
12378,3,India,2020-02-09,21.0,78.0,,0,0,3
12379,3,India,2020-02-10,21.0,78.0,,0,0,3
12380,3,India,2020-02-11,21.0,78.0,,0,0,3
12381,3,India,2020-02-12,21.0,78.0,,0,0,3
12382,3,India,2020-02-13,21.0,78.0,,0,0,3
12383,3,India,2020-02-14,21.0,78.0,,0,0,3
12384,3,India,2020-02-15,21.0,78.0,,0,0,3
12385,3,India,2020-02-16,21.0,78.0,,0,3,0
12386,3,India,2020-02-17,21.0,78.0,,0,3,0
12387,3,India,2020-02-18,21.0,78.0,,0,3,0
12388,3,India,2020-02-19,21.0,78.0,,0,3,0
12389,3,India,2020-02-20,21.0,78.0,,0,3,0
12390,3,India,2020-02-21,21.0,78.0,,0,3,0
12391,3,India,2020-02-22,21.0,78.0,,0,3,0
12392,3,India,2020-02-23,21.0,78.0,,0,3,0
12393,3,India,2020-02-24,21.0,78.0,,0,3,0
12394,3,India,2020-02-25,21.0,78.0,,0,3,0
12395,3,India,2020-02-26,21.0,78.0,,0,3,0
12396,3,India,2020-02-27,21.0,78.0,,0,3,0
12397,3,India,2020-02-28,21.0,78.0,,0,3,0
12398,3,India,2020-02-29,21.0,78.0,,0,3,0
12399,3,India,2020-03-01,21.0,78.0,,0,3,0
12400,5,India,2020-03-02,21.0,78.0,,0,3,2
12401,5,India,2020-03-03,21.0,78.0,,0,3,2
12402,28,India,2020-03-04,21.0,78.0,,0,3,25
12403,30,India,2020-03-05,21.0,78.0,,0,3,27
12404,31,India,2020-03-06,21.0,78.0,,0,3,28
12405,34,India,2020-03-07,21.0,78.0,,0,3,31
12406,39,India,2020-03-08,21.0,78.0,,0,3,36
12407,43,India,2020-03-09,21.0,78.0,,0,3,40
12408,56,India,2020-03-10,21.0,78.0,,0,4,52
12409,62,India,2020-03-11,21.0,78.0,,1,4,57
12410,73,India,2020-03-12,21.0,78.0,,1,4,68
12411,82,India,2020-03-13,21.0,78.0,,2,4,76
12412,102,India,2020-03-14,21.0,78.0,,2,4,96
12413,113,India,2020-03-15,21.0,78.0,,2,13,98
12414,119,India,2020-03-16,21.0,78.0,,2,13,104
12415,142,India,2020-03-17,21.0,78.0,,3,14,125
12416,156,India,2020-03-18,21.0,78.0,,3,14,139
12417,194,India,2020-03-19,21.0,78.0,,4,15,175
12418,244,India,2020-03-20,21.0,78.0,,5,20,219
12419,330,India,2020-03-21,21.0,78.0,,4,23,303
12420,396,India,2020-03-22,21.0,78.0,,7,27,362
12421,499,India,2020-03-23,21.0,78.0,,10,27,462
12422,536,India,2020-03-24,21.0,78.0,,10,40,486
12423,657,India,2020-03-25,21.0,78.0,,12,43,602
12424,727,India,2020-03-26,21.0,78.0,,20,45,662
12425,887,India,2020-03-27,21.0,78.0,,20,73,794
12426,987,India,2020-03-28,21.0,78.0,,24,84,879
12427,1024,India,2020-03-29,21.0,78.0,,27,95,902
12428,1251,India,2020-03-30,21.0,78.0,,32,102,1117
12429,1397,India,2020-03-31,21.0,78.0,,35,123,1239
12430,1998,India,2020-04-01,21.0,78.0,,58,148,1792
12431,2543,India,2020-04-02,21.0,78.0,,72,191,2280
12432,2567,India,2020-04-03,21.0,78.0,,72,192,2303
12433,3082,India,2020-04-04,21.0,78.0,,86,229,2767
12434,3588,India,2020-04-05,21.0,78.0,,99,229,3260
12435,4778,India,2020-04-06,21.0,78.0,,136,375,4267
12436,5311,India,2020-04-07,21.0,78.0,,150,421,4740
12437,5916,India,2020-04-08,21.0,78.0,,178,506,5232
12438,6725,India,2020-04-09,21.0,78.0,,226,620,5879
12439,7598,India,2020-04-10,21.0,78.0,,246,774,6578
12440,8446,India,2020-04-11,21.0,78.0,,288,969,7189
12441,9205,India,2020-04-12,21.0,78.0,,331,1080,7794
12442,10453,India,2020-04-13,21.0,78.0,,358,1181,8914
